"id"	"packs"
"Transcript_272844.0"	"EBSeq,edgeR,DESeq2"
"Transcript_273232.0"	"DESeq,edgeR,DESeq2"
"Transcript_273309.0"	"EBSeq,edgeR,DESeq2"
"Transcript_273471.0"	"DESeq,edgeR,DESeq2"
"Transcript_273619.0"	"EBSeq,edgeR,DESeq2"
"Transcript_273845.0"	"EBSeq,edgeR,DESeq2"
"Transcript_273922.0"	"EBSeq,edgeR,DESeq2"
"Transcript_274083.0"	"EBSeq,edgeR,DESeq2"
"Transcript_274287.0"	"EBSeq,edgeR,DESeq2"
"Transcript_274335.0"	"EBSeq,edgeR,DESeq2"
"Transcript_274415.0"	"EBSeq,edgeR,DESeq2"
"Transcript_274497.0"	"EBSeq,edgeR,DESeq2"
"Transcript_274515.0"	"EBSeq,edgeR,DESeq2"
"Transcript_274570.0"	"EBSeq,edgeR,DESeq2"
"Transcript_274585.0"	"EBSeq,edgeR,DESeq2"
"Transcript_27562.0"	"DESeq,edgeR,DESeq2"
"Transcript_276306.0"	"EBSeq,edgeR,DESeq2"
"Transcript_27753.0"	"DESeq,edgeR,DESeq2"
"Transcript_27942.0"	"EBSeq,edgeR,DESeq2"
"Transcript_280362.0"	"EBSeq,edgeR,DESeq2"
"Transcript_2805.0"	"EBSeq,edgeR,DESeq2"
"Transcript_28175.0"	"EBSeq,edgeR,DESeq2"
"Transcript_282411.0"	"EBSeq,edgeR,DESeq2"
"Transcript_28249.0"	"EBSeq,edgeR,DESeq2"
"Transcript_28298.0"	"EBSeq,edgeR,DESeq2"
"Transcript_28368.0"	"EBSeq,edgeR,DESeq2"
"Transcript_28447.0"	"DESeq,edgeR,DESeq2"
"Transcript_284796.0"	"EBSeq,edgeR,DESeq2"
"Transcript_284805.0"	"EBSeq,edgeR,DESeq2"
"Transcript_28554.0"	"EBSeq,edgeR,DESeq2"
"Transcript_285612.0"	"EBSeq,edgeR,DESeq2"
"Transcript_28617.0"	"DESeq,edgeR,DESeq2"
"Transcript_28743.0"	"EBSeq,edgeR,DESeq2"
"Transcript_28838.0"	"DESeq,edgeR,DESeq2"
"Transcript_288592.0"	"EBSeq,edgeR,DESeq2"
"Transcript_291148.0"	"EBSeq,edgeR,DESeq2"
"Transcript_29136.0"	"DESeq,edgeR,DESeq2"
"Transcript_29323.0"	"EBSeq,edgeR,DESeq2"
"Transcript_2944.0"	"DESeq,edgeR,DESeq2"
"Transcript_29675.0"	"EBSeq,edgeR,DESeq2"
"Transcript_29984.0"	"EBSeq,edgeR,DESeq2"
"Transcript_30083.0"	"EBSeq,edgeR,DESeq2"
"Transcript_30223.0"	"DESeq,edgeR,DESeq2"
"Transcript_30483.0"	"DESeq,edgeR,DESeq2"
"Transcript_31817.0"	"EBSeq,edgeR,DESeq2"
"Transcript_31841.0"	"EBSeq,edgeR,DESeq2"
"Transcript_32574.0"	"EBSeq,edgeR,DESeq2"
"Transcript_32923.0"	"EBSeq,edgeR,DESeq2"
"Transcript_33518.0"	"EBSeq,edgeR,DESeq2"
"Transcript_33629.0"	"DESeq,edgeR,DESeq2"
"Transcript_34147.0"	"EBSeq,edgeR,DESeq2"
"Transcript_34587.0"	"EBSeq,edgeR,DESeq2"
"Transcript_34655.0"	"EBSeq,edgeR,DESeq2"
"Transcript_34771.0"	"DESeq,edgeR,DESeq2"
"Transcript_34786.0"	"EBSeq,edgeR,DESeq2"
"Transcript_35139.0"	"EBSeq,edgeR,DESeq2"
"Transcript_35141.0"	"DESeq,edgeR,DESeq2"
"Transcript_35865.0"	"DESeq,edgeR,DESeq2"
"Transcript_35912.0"	"EBSeq,edgeR,DESeq2"
"Transcript_3620.0"	"EBSeq,edgeR,DESeq2"
"Transcript_36537.0"	"EBSeq,edgeR,DESeq2"
"Transcript_36815.0"	"EBSeq,edgeR,DESeq2"
"Transcript_36897.0"	"DESeq,edgeR,DESeq2"
"Transcript_37090.0"	"DESeq,edgeR,DESeq2"
"Transcript_37473.0"	"EBSeq,edgeR,DESeq2"
"Transcript_37518.0"	"DESeq,edgeR,DESeq2"
"Transcript_37695.0"	"DESeq,edgeR,DESeq2"
"Transcript_37737.0"	"EBSeq,edgeR,DESeq2"
"Transcript_38039.0"	"EBSeq,edgeR,DESeq2"
"Transcript_38401.0"	"EBSeq,edgeR,DESeq2"
"Transcript_38578.0"	"DESeq,edgeR,DESeq2"
"Transcript_38807.0"	"DESeq,edgeR,DESeq2"
"Transcript_38920.0"	"DESeq,edgeR,DESeq2"
"Transcript_38947.0"	"EBSeq,edgeR,DESeq2"
"Transcript_39015.0"	"DESeq,edgeR,DESeq2"
"Transcript_39393.0"	"DESeq,edgeR,DESeq2"
"Transcript_39539.0"	"DESeq,edgeR,DESeq2"
"Transcript_40014.0"	"DESeq,edgeR,DESeq2"
"Transcript_40166.0"	"DESeq,edgeR,DESeq2"
"Transcript_40189.0"	"EBSeq,edgeR,DESeq2"
"Transcript_40552.0"	"DESeq,edgeR,DESeq2"
"Transcript_40594.0"	"DESeq,edgeR,DESeq2"
"Transcript_40603.0"	"EBSeq,edgeR,DESeq2"
"Transcript_40715.0"	"DESeq,edgeR,DESeq2"
"Transcript_41455.0"	"EBSeq,edgeR,DESeq2"
"Transcript_41890.0"	"EBSeq,edgeR,DESeq2"
"Transcript_41930.0"	"EBSeq,edgeR,DESeq2"
"Transcript_41966.0"	"EBSeq,edgeR,DESeq2"
"Transcript_42100.0"	"EBSeq,edgeR,DESeq2"
"Transcript_42313.0"	"DESeq,edgeR,DESeq2"
"Transcript_42441.0"	"EBSeq,edgeR,DESeq2"
"Transcript_42593.0"	"EBSeq,edgeR,DESeq2"
"Transcript_42693.0"	"EBSeq,edgeR,DESeq2"
"Transcript_42707.0"	"EBSeq,edgeR,DESeq2"
"Transcript_42797.0"	"EBSeq,edgeR,DESeq2"
"Transcript_42877.0"	"DESeq,edgeR,DESeq2"
"Transcript_43049.0"	"DESeq,edgeR,DESeq2"
"Transcript_43262.0"	"EBSeq,edgeR,DESeq2"
"Transcript_43268.0"	"DESeq,edgeR,DESeq2"
"Transcript_43421.0"	"EBSeq,edgeR,DESeq2"
"Transcript_43455.0"	"EBSeq,edgeR,DESeq2"
"Transcript_43470.0"	"EBSeq,edgeR,DESeq2"
"Transcript_43471.0"	"EBSeq,edgeR,DESeq2"
"Transcript_43488.0"	"DESeq,edgeR,DESeq2"
"Transcript_43503.0"	"EBSeq,edgeR,DESeq2"
"Transcript_43591.0"	"DESeq,edgeR,DESeq2"
"Transcript_44469.0"	"EBSeq,edgeR,DESeq2"
"Transcript_44597.0"	"EBSeq,edgeR,DESeq2"
"Transcript_45022.0"	"EBSeq,edgeR,DESeq2"
"Transcript_45050.0"	"DESeq,edgeR,DESeq2"
"Transcript_45113.0"	"EBSeq,edgeR,DESeq2"
"Transcript_45312.0"	"DESeq,edgeR,DESeq2"
"Transcript_45407.0"	"EBSeq,edgeR,DESeq2"
"Transcript_45487.0"	"EBSeq,edgeR,DESeq2"
"Transcript_45532.0"	"EBSeq,edgeR,DESeq2"
"Transcript_45643.0"	"EBSeq,edgeR,DESeq2"
"Transcript_46103.0"	"DESeq,edgeR,DESeq2"
"Transcript_46283.0"	"EBSeq,edgeR,DESeq2"
"Transcript_46485.0"	"EBSeq,edgeR,DESeq2"
"Transcript_46558.0"	"EBSeq,edgeR,DESeq2"
"Transcript_46695.0"	"EBSeq,edgeR,DESeq2"
"Transcript_47349.0"	"DESeq,edgeR,DESeq2"
"Transcript_48275.0"	"EBSeq,edgeR,DESeq2"
"Transcript_48513.0"	"EBSeq,edgeR,DESeq2"
"Transcript_48661.0"	"EBSeq,edgeR,DESeq2"
"Transcript_48845.0"	"EBSeq,edgeR,DESeq2"
"Transcript_48880.0"	"DESeq,edgeR,DESeq2"
"Transcript_49106.0"	"DESeq,edgeR,DESeq2"
"Transcript_49253.0"	"EBSeq,edgeR,DESeq2"
"Transcript_49395.0"	"EBSeq,edgeR,DESeq2"
"Transcript_49530.0"	"DESeq,edgeR,DESeq2"
"Transcript_49545.0"	"DESeq,edgeR,DESeq2"
"Transcript_49714.0"	"DESeq,edgeR,DESeq2"
"Transcript_49873.0"	"EBSeq,edgeR,DESeq2"
"Transcript_50150.0"	"EBSeq,edgeR,DESeq2"
"Transcript_50241.0"	"DESeq,edgeR,DESeq2"
"Transcript_50360.0"	"EBSeq,edgeR,DESeq2"
"Transcript_50426.0"	"EBSeq,edgeR,DESeq2"
"Transcript_50533.0"	"EBSeq,edgeR,DESeq2"
"Transcript_50620.0"	"DESeq,edgeR,DESeq2"
"Transcript_50668.0"	"EBSeq,edgeR,DESeq2"
"Transcript_50773.0"	"EBSeq,edgeR,DESeq2"
"Transcript_50843.0"	"EBSeq,edgeR,DESeq2"
"Transcript_51537.0"	"EBSeq,edgeR,DESeq2"
"Transcript_51552.0"	"EBSeq,edgeR,DESeq2"
"Transcript_51811.0"	"DESeq,edgeR,DESeq2"
"Transcript_51888.0"	"EBSeq,edgeR,DESeq2"
"Transcript_51891.0"	"DESeq,edgeR,DESeq2"
"Transcript_51919.0"	"EBSeq,edgeR,DESeq2"
"Transcript_52570.0"	"EBSeq,edgeR,DESeq2"
"Transcript_52993.0"	"EBSeq,edgeR,DESeq2"
"Transcript_5322.0"	"EBSeq,edgeR,DESeq2"
"Transcript_53511.0"	"EBSeq,edgeR,DESeq2"
"Transcript_53589.0"	"DESeq,edgeR,DESeq2"
"Transcript_53617.0"	"DESeq,edgeR,DESeq2"
"Transcript_54065.0"	"EBSeq,edgeR,DESeq2"
"Transcript_54810.0"	"EBSeq,edgeR,DESeq2"
"Transcript_5505.0"	"EBSeq,edgeR,DESeq2"
"Transcript_55334.0"	"DESeq,edgeR,DESeq2"
"Transcript_55518.0"	"EBSeq,edgeR,DESeq2"
"Transcript_55712.0"	"EBSeq,edgeR,DESeq2"
"Transcript_55820.0"	"DESeq,edgeR,DESeq2"
"Transcript_56681.0"	"DESeq,edgeR,DESeq2"
"Transcript_56782.0"	"DESeq,edgeR,DESeq2"
"Transcript_57040.0"	"EBSeq,edgeR,DESeq2"
"Transcript_57092.0"	"EBSeq,edgeR,DESeq2"
"Transcript_57378.0"	"EBSeq,edgeR,DESeq2"
"Transcript_57421.0"	"EBSeq,edgeR,DESeq2"
"Transcript_57833.0"	"DESeq,edgeR,DESeq2"
"Transcript_57841.0"	"DESeq,edgeR,DESeq2"
"Transcript_57942.0"	"DESeq,edgeR,DESeq2"
"Transcript_58405.0"	"DESeq,edgeR,DESeq2"
"Transcript_58426.0"	"DESeq,edgeR,DESeq2"
"Transcript_58459.0"	"EBSeq,edgeR,DESeq2"
"Transcript_58587.0"	"DESeq,edgeR,DESeq2"
"Transcript_58981.0"	"EBSeq,edgeR,DESeq2"
"Transcript_59058.0"	"EBSeq,edgeR,DESeq2"
"Transcript_59191.0"	"EBSeq,edgeR,DESeq2"
"Transcript_59390.0"	"DESeq,edgeR,DESeq2"
"Transcript_59730.0"	"DESeq,edgeR,DESeq2"
"Transcript_5981.0"	"EBSeq,edgeR,DESeq2"
"Transcript_60224.0"	"EBSeq,edgeR,DESeq2"
"Transcript_60480.0"	"EBSeq,edgeR,DESeq2"
"Transcript_60508.0"	"EBSeq,edgeR,DESeq2"
"Transcript_61061.0"	"DESeq,edgeR,DESeq2"
"Transcript_61085.0"	"EBSeq,edgeR,DESeq2"
"Transcript_61464.0"	"DESeq,edgeR,DESeq2"
"Transcript_61511.0"	"EBSeq,edgeR,DESeq2"
"Transcript_62283.0"	"EBSeq,edgeR,DESeq2"
"Transcript_62817.0"	"DESeq,edgeR,DESeq2"
"Transcript_63107.0"	"DESeq,edgeR,DESeq2"
"Transcript_63261.0"	"EBSeq,edgeR,DESeq2"
"Transcript_63677.0"	"EBSeq,edgeR,DESeq2"
"Transcript_63834.0"	"EBSeq,edgeR,DESeq2"
"Transcript_63906.0"	"EBSeq,edgeR,DESeq2"
"Transcript_64274.0"	"EBSeq,edgeR,DESeq2"
"Transcript_65593.0"	"DESeq,edgeR,DESeq2"
"Transcript_65754.0"	"DESeq,edgeR,DESeq2"
"Transcript_65991.0"	"DESeq,edgeR,DESeq2"
"Transcript_66048.0"	"DESeq,edgeR,DESeq2"
"Transcript_66108.0"	"DESeq,edgeR,DESeq2"
"Transcript_66318.0"	"DESeq,edgeR,DESeq2"
"Transcript_66487.0"	"DESeq,edgeR,DESeq2"
"Transcript_66500.0"	"EBSeq,edgeR,DESeq2"
"Transcript_66705.0"	"EBSeq,edgeR,DESeq2"
"Transcript_66742.0"	"DESeq,edgeR,DESeq2"
"Transcript_67065.0"	"EBSeq,edgeR,DESeq2"
"Transcript_67238.0"	"EBSeq,edgeR,DESeq2"
"Transcript_67294.0"	"EBSeq,edgeR,DESeq2"
"Transcript_67308.0"	"EBSeq,edgeR,DESeq2"
"Transcript_67564.0"	"EBSeq,edgeR,DESeq2"
"Transcript_68037.0"	"DESeq,edgeR,DESeq2"
"Transcript_68227.0"	"EBSeq,edgeR,DESeq2"
"Transcript_68629.0"	"EBSeq,edgeR,DESeq2"
"Transcript_69100.0"	"DESeq,edgeR,DESeq2"
"Transcript_69149.0"	"DESeq,edgeR,DESeq2"
"Transcript_69717.0"	"DESeq,edgeR,DESeq2"
"Transcript_69769.0"	"EBSeq,edgeR,DESeq2"
"Transcript_69913.0"	"EBSeq,edgeR,DESeq2"
"Transcript_70255.0"	"EBSeq,edgeR,DESeq2"
"Transcript_70270.0"	"EBSeq,edgeR,DESeq2"
"Transcript_70663.0"	"DESeq,edgeR,DESeq2"
"Transcript_71519.0"	"EBSeq,edgeR,DESeq2"
"Transcript_71650.0"	"EBSeq,edgeR,DESeq2"
"Transcript_72143.0"	"EBSeq,edgeR,DESeq2"
"Transcript_72243.0"	"EBSeq,edgeR,DESeq2"
"Transcript_72436.0"	"DESeq,edgeR,DESeq2"
"Transcript_72803.0"	"DESeq,edgeR,DESeq2"
"Transcript_72958.0"	"DESeq,edgeR,DESeq2"
"Transcript_7326.0"	"EBSeq,edgeR,DESeq2"
"Transcript_74183.0"	"DESeq,edgeR,DESeq2"
"Transcript_74227.0"	"DESeq,edgeR,DESeq2"
"Transcript_75093.0"	"DESeq,edgeR,DESeq2"
"Transcript_75235.0"	"EBSeq,edgeR,DESeq2"
"Transcript_75494.0"	"EBSeq,edgeR,DESeq2"
"Transcript_75613.0"	"EBSeq,edgeR,DESeq2"
"Transcript_75663.0"	"EBSeq,edgeR,DESeq2"
"Transcript_75859.0"	"EBSeq,edgeR,DESeq2"
"Transcript_75990.0"	"DESeq,edgeR,DESeq2"
"Transcript_76226.0"	"DESeq,edgeR,DESeq2"
"Transcript_76340.0"	"EBSeq,edgeR,DESeq2"
"Transcript_77057.0"	"EBSeq,edgeR,DESeq2"
"Transcript_77164.0"	"EBSeq,edgeR,DESeq2"
"Transcript_77233.0"	"EBSeq,edgeR,DESeq2"
"Transcript_7734.0"	"DESeq,edgeR,DESeq2"
"Transcript_77592.0"	"EBSeq,edgeR,DESeq2"
"Transcript_77698.0"	"EBSeq,edgeR,DESeq2"
"Transcript_7772.0"	"EBSeq,edgeR,DESeq2"
"Transcript_77820.0"	"EBSeq,edgeR,DESeq2"
"Transcript_77848.0"	"DESeq,edgeR,DESeq2"
"Transcript_78179.0"	"EBSeq,edgeR,DESeq2"
"Transcript_78340.0"	"DESeq,edgeR,DESeq2"
"Transcript_78574.0"	"EBSeq,edgeR,DESeq2"
"Transcript_79133.0"	"DESeq,edgeR,DESeq2"
"Transcript_80212.0"	"DESeq,edgeR,DESeq2"
"Transcript_8043.0"	"EBSeq,edgeR,DESeq2"
"Transcript_80437.0"	"DESeq,edgeR,DESeq2"
"Transcript_8062.0"	"EBSeq,edgeR,DESeq2"
"Transcript_80677.0"	"EBSeq,edgeR,DESeq2"
"Transcript_8073.0"	"EBSeq,edgeR,DESeq2"
"Transcript_80855.0"	"EBSeq,edgeR,DESeq2"
"Transcript_81184.0"	"DESeq,edgeR,DESeq2"
"Transcript_81213.0"	"EBSeq,edgeR,DESeq2"
"Transcript_81708.0"	"EBSeq,edgeR,DESeq2"
"Transcript_81718.0"	"DESeq,edgeR,DESeq2"
"Transcript_818.0"	"EBSeq,edgeR,DESeq2"
"Transcript_82036.0"	"EBSeq,edgeR,DESeq2"
"Transcript_82539.0"	"EBSeq,edgeR,DESeq2"
"Transcript_82935.0"	"DESeq,edgeR,DESeq2"
"Transcript_83442.0"	"EBSeq,edgeR,DESeq2"
"Transcript_83451.0"	"DESeq,edgeR,DESeq2"
"Transcript_83733.0"	"DESeq,edgeR,DESeq2"
"Transcript_84035.0"	"DESeq,edgeR,DESeq2"
"Transcript_84146.0"	"DESeq,edgeR,DESeq2"
"Transcript_84429.0"	"EBSeq,edgeR,DESeq2"
"Transcript_84479.0"	"EBSeq,edgeR,DESeq2"
"Transcript_84866.0"	"EBSeq,edgeR,DESeq2"
"Transcript_84953.0"	"DESeq,edgeR,DESeq2"
"Transcript_85451.0"	"EBSeq,edgeR,DESeq2"
"Transcript_85454.0"	"EBSeq,edgeR,DESeq2"
"Transcript_85564.0"	"EBSeq,edgeR,DESeq2"
"Transcript_86643.0"	"EBSeq,edgeR,DESeq2"
"Transcript_86843.0"	"DESeq,edgeR,DESeq2"
"Transcript_8692.0"	"EBSeq,edgeR,DESeq2"
"Transcript_87104.0"	"DESeq,edgeR,DESeq2"
"Transcript_87151.0"	"EBSeq,edgeR,DESeq2"
"Transcript_87181.0"	"DESeq,edgeR,DESeq2"
"Transcript_87725.0"	"EBSeq,edgeR,DESeq2"
"Transcript_87949.0"	"DESeq,edgeR,DESeq2"
"Transcript_88281.0"	"EBSeq,edgeR,DESeq2"
"Transcript_88450.0"	"DESeq,edgeR,DESeq2"
"Transcript_88515.0"	"EBSeq,edgeR,DESeq2"
"Transcript_88528.0"	"EBSeq,edgeR,DESeq2"
"Transcript_88757.0"	"DESeq,edgeR,DESeq2"
"Transcript_88882.0"	"DESeq,edgeR,DESeq2"
"Transcript_89494.0"	"DESeq,edgeR,DESeq2"
"Transcript_89874.0"	"EBSeq,edgeR,DESeq2"
"Transcript_89954.0"	"DESeq,edgeR,DESeq2"
"Transcript_90239.0"	"EBSeq,edgeR,DESeq2"
"Transcript_90294.0"	"DESeq,edgeR,DESeq2"
"Transcript_90371.0"	"EBSeq,edgeR,DESeq2"
"Transcript_90438.0"	"EBSeq,edgeR,DESeq2"
"Transcript_90528.0"	"EBSeq,edgeR,DESeq2"
"Transcript_91192.0"	"EBSeq,edgeR,DESeq2"
"Transcript_91709.0"	"DESeq,edgeR,DESeq2"
"Transcript_91760.0"	"DESeq,edgeR,DESeq2"
"Transcript_91865.0"	"EBSeq,edgeR,DESeq2"
"Transcript_92290.0"	"EBSeq,edgeR,DESeq2"
"Transcript_92370.0"	"EBSeq,edgeR,DESeq2"
"Transcript_92382.0"	"DESeq,edgeR,DESeq2"
"Transcript_92880.0"	"DESeq,edgeR,DESeq2"
"Transcript_93255.0"	"EBSeq,edgeR,DESeq2"
"Transcript_93265.0"	"DESeq,edgeR,DESeq2"
"Transcript_93491.0"	"EBSeq,edgeR,DESeq2"
"Transcript_93525.0"	"DESeq,edgeR,DESeq2"
"Transcript_93815.0"	"DESeq,edgeR,DESeq2"
"Transcript_93843.0"	"EBSeq,edgeR,DESeq2"
"Transcript_94117.0"	"EBSeq,edgeR,DESeq2"
"Transcript_94278.0"	"EBSeq,edgeR,DESeq2"
"Transcript_94301.0"	"EBSeq,edgeR,DESeq2"
"Transcript_94436.0"	"EBSeq,edgeR,DESeq2"
"Transcript_94453.0"	"EBSeq,edgeR,DESeq2"
"Transcript_94648.0"	"DESeq,edgeR,DESeq2"
"Transcript_94698.0"	"EBSeq,edgeR,DESeq2"
"Transcript_95061.0"	"EBSeq,edgeR,DESeq2"
"Transcript_95823.0"	"DESeq,edgeR,DESeq2"
"Transcript_95824.0"	"DESeq,edgeR,DESeq2"
"Transcript_95894.0"	"EBSeq,edgeR,DESeq2"
"Transcript_97585.0"	"EBSeq,edgeR,DESeq2"
"Transcript_98184.0"	"DESeq,edgeR,DESeq2"
"Transcript_98323.0"	"EBSeq,edgeR,DESeq2"
"Transcript_98718.0"	"DESeq,edgeR,DESeq2"
"Transcript_98897.0"	"DESeq,edgeR,DESeq2"
"Transcript_98966.0"	"EBSeq,edgeR,DESeq2"
"Transcript_99064.0"	"EBSeq,edgeR,DESeq2"
"Transcript_99593.0"	"EBSeq,edgeR,DESeq2"
"Transcript_99732.0"	"EBSeq,edgeR,DESeq2"
"Transcript_99949.0"	"EBSeq,edgeR,DESeq2"
"Transcript_138976.0"	"DESeq,EBSeq,edgeR"
"Transcript_193624.0"	"DESeq,EBSeq,edgeR"
"Transcript_21469.0"	"DESeq,EBSeq,edgeR"
"Transcript_224268.0"	"DESeq,EBSeq,edgeR"
"Transcript_245705.0"	"DESeq,EBSeq,edgeR"
"Transcript_264404.0"	"DESeq,EBSeq,edgeR"
"Transcript_274027.0"	"DESeq,EBSeq,edgeR"
"Transcript_274343.0"	"DESeq,EBSeq,edgeR"
"Transcript_28607.0"	"DESeq,EBSeq,edgeR"
"Transcript_28972.0"	"DESeq,EBSeq,edgeR"
"Transcript_42120.0"	"DESeq,EBSeq,edgeR"
"Transcript_48630.0"	"DESeq,EBSeq,edgeR"
"Transcript_66976.0"	"DESeq,EBSeq,edgeR"
"Transcript_67182.0"	"DESeq,EBSeq,edgeR"
"Transcript_73715.0"	"DESeq,EBSeq,edgeR"
"Transcript_82247.0"	"DESeq,EBSeq,edgeR"
"Transcript_92727.0"	"DESeq,EBSeq,edgeR"
"Transcript_94307.0"	"DESeq,EBSeq,edgeR"
"Transcript_100082.0"	"EBSeq,DESeq2"
"Transcript_100260.0"	"EBSeq,DESeq2"
"Transcript_100477.0"	"edgeR,DESeq2"
"Transcript_101002.0"	"EBSeq,DESeq2"
"Transcript_10105.0"	"edgeR,DESeq2"
"Transcript_101160.0"	"edgeR,DESeq2"
"Transcript_101634.0"	"edgeR,DESeq2"
"Transcript_101771.0"	"EBSeq,DESeq2"
"Transcript_102290.0"	"EBSeq,DESeq2"
"Transcript_102441.0"	"EBSeq,DESeq2"
"Transcript_104880.0"	"EBSeq,DESeq2"
"Transcript_105238.0"	"EBSeq,DESeq2"
"Transcript_105475.0"	"EBSeq,DESeq2"
"Transcript_105974.0"	"edgeR,DESeq2"
"Transcript_108152.0"	"EBSeq,DESeq2"
"Transcript_110914.0"	"edgeR,DESeq2"
"Transcript_115012.0"	"EBSeq,DESeq2"
"Transcript_115015.3"	"edgeR,DESeq2"
"Transcript_118625.0"	"EBSeq,DESeq2"
"Transcript_121266.0"	"EBSeq,DESeq2"
"Transcript_128017.0"	"EBSeq,DESeq2"
"Transcript_130082.0"	"EBSeq,DESeq2"
"Transcript_132921.0"	"edgeR,DESeq2"
"Transcript_133992.0"	"EBSeq,DESeq2"
"Transcript_13484.0"	"EBSeq,DESeq2"
"Transcript_13689.0"	"EBSeq,DESeq2"
"Transcript_137150.0"	"EBSeq,DESeq2"
"Transcript_141256.0"	"EBSeq,DESeq2"
"Transcript_141308.0"	"edgeR,DESeq2"
"Transcript_142107.0"	"edgeR,DESeq2"
"Transcript_142396.0"	"edgeR,DESeq2"
"Transcript_142564.0"	"edgeR,DESeq2"
"Transcript_142947.0"	"edgeR,DESeq2"
"Transcript_143587.0"	"edgeR,DESeq2"
"Transcript_144193.0"	"edgeR,DESeq2"
"Transcript_144276.0"	"edgeR,DESeq2"
"Transcript_144407.0"	"EBSeq,DESeq2"
"Transcript_144829.0"	"edgeR,DESeq2"
"Transcript_145093.0"	"EBSeq,DESeq2"
"Transcript_145712.0"	"edgeR,DESeq2"
"Transcript_145840.0"	"edgeR,DESeq2"
"Transcript_146421.0"	"edgeR,DESeq2"
"Transcript_147757.0"	"edgeR,DESeq2"
"Transcript_148190.0"	"edgeR,DESeq2"
"Transcript_150200.0"	"edgeR,DESeq2"
"Transcript_150653.0"	"edgeR,DESeq2"
"Transcript_154181.0"	"edgeR,DESeq2"
"Transcript_154276.0"	"edgeR,DESeq2"
"Transcript_154370.0"	"edgeR,DESeq2"
"Transcript_154743.0"	"edgeR,DESeq2"
"Transcript_15762.0"	"EBSeq,DESeq2"
"Transcript_159665.0"	"edgeR,DESeq2"
"Transcript_15972.0"	"edgeR,DESeq2"
"Transcript_160182.0"	"edgeR,DESeq2"
"Transcript_162135.0"	"edgeR,DESeq2"
"Transcript_162540.0"	"edgeR,DESeq2"
"Transcript_162795.0"	"edgeR,DESeq2"
"Transcript_165360.0"	"edgeR,DESeq2"
"Transcript_166289.0"	"edgeR,DESeq2"
"Transcript_167916.0"	"edgeR,DESeq2"
"Transcript_168073.0"	"edgeR,DESeq2"
"Transcript_169588.0"	"edgeR,DESeq2"
"Transcript_170134.0"	"edgeR,DESeq2"
"Transcript_171467.0"	"edgeR,DESeq2"
"Transcript_173541.0"	"edgeR,DESeq2"
"Transcript_174134.0"	"EBSeq,DESeq2"
"Transcript_176505.0"	"edgeR,DESeq2"
"Transcript_177489.0"	"EBSeq,DESeq2"
"Transcript_178518.0"	"EBSeq,DESeq2"
"Transcript_179279.0"	"edgeR,DESeq2"
"Transcript_17963.0"	"EBSeq,DESeq2"
"Transcript_180851.0"	"edgeR,DESeq2"
"Transcript_181334.0"	"edgeR,DESeq2"
"Transcript_182240.0"	"edgeR,DESeq2"
"Transcript_18556.0"	"EBSeq,DESeq2"
"Transcript_18628.0"	"EBSeq,DESeq2"
"Transcript_188237.0"	"EBSeq,DESeq2"
"Transcript_189500.0"	"edgeR,DESeq2"
"Transcript_190636.0"	"edgeR,DESeq2"
"Transcript_192648.0"	"EBSeq,DESeq2"
"Transcript_193176.0"	"edgeR,DESeq2"
"Transcript_193422.0"	"edgeR,DESeq2"
"Transcript_193564.0"	"EBSeq,DESeq2"
"Transcript_19379.0"	"EBSeq,DESeq2"
"Transcript_194476.0"	"EBSeq,DESeq2"
"Transcript_196501.0"	"edgeR,DESeq2"
"Transcript_197448.0"	"edgeR,DESeq2"
"Transcript_199825.0"	"EBSeq,DESeq2"
"Transcript_201989.0"	"edgeR,DESeq2"
"Transcript_203475.0"	"EBSeq,DESeq2"
"Transcript_205033.0"	"edgeR,DESeq2"
"Transcript_205704.0"	"EBSeq,DESeq2"
"Transcript_205883.0"	"edgeR,DESeq2"
"Transcript_20608.0"	"edgeR,DESeq2"
"Transcript_206667.0"	"EBSeq,DESeq2"
"Transcript_206846.0"	"edgeR,DESeq2"
"Transcript_207618.0"	"EBSeq,DESeq2"
"Transcript_207731.0"	"edgeR,DESeq2"
"Transcript_208065.0"	"edgeR,DESeq2"
"Transcript_208347.0"	"edgeR,DESeq2"
"Transcript_208916.0"	"edgeR,DESeq2"
"Transcript_20947.0"	"edgeR,DESeq2"
"Transcript_215685.0"	"edgeR,DESeq2"
"Transcript_218361.0"	"edgeR,DESeq2"
"Transcript_219903.0"	"EBSeq,DESeq2"
"Transcript_22247.0"	"EBSeq,DESeq2"
"Transcript_22334.0"	"EBSeq,DESeq2"
"Transcript_22395.0"	"EBSeq,DESeq2"
"Transcript_224129.0"	"EBSeq,DESeq2"
"Transcript_22618.0"	"EBSeq,DESeq2"
"Transcript_226542.0"	"EBSeq,DESeq2"
"Transcript_227154.0"	"EBSeq,DESeq2"
"Transcript_228801.0"	"EBSeq,DESeq2"
"Transcript_229407.0"	"edgeR,DESeq2"
"Transcript_229835.0"	"edgeR,DESeq2"
"Transcript_231112.0"	"edgeR,DESeq2"
"Transcript_231167.0"	"EBSeq,DESeq2"
"Transcript_232117.0"	"edgeR,DESeq2"
"Transcript_232365.0"	"edgeR,DESeq2"
"Transcript_232488.0"	"EBSeq,DESeq2"
"Transcript_233202.0"	"edgeR,DESeq2"
